timestamp,open,high,low,close,volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,EMA_20
2025-03-04 18:05:00,85428.58,85862.92,85342.81,85800.01,179.29316,81.74932630944774,858.6198242383689,58.97987609017741,799.6399481481915,84489.4081058186
2025-03-04 18:10:00,85800.0,86000.0,85736.0,85980.55,217.20299,82.94082490632009,874.9273684846557,60.229936269171276,814.6974322154845,84631.42161955016
2025-03-04 18:15:00,85980.55,86000.0,85478.42,85706.71,253.9994,74.94829077784216,855.8884659028699,32.952826949908285,822.9356389529617,84733.83003673586
2025-03-04 18:20:00,85706.71,85772.0,85269.18,85391.93,243.05365,66.96044931935761,806.1075768042792,-13.462449718946004,819.5700265232252,84796.5062237134
2025-03-04 18:25:00,85391.94,85519.93,85260.51,85382.0,138.12324,66.71887918204386,757.1269078318292,-49.954494953116864,807.081402784946,84852.2675357407
2025-03-04 18:30:00,85382.0,85518.52,85148.68,85478.98,127.03267,67.93553165978805,717.8598092598986,-71.377274820038,789.2370840799366,84911.95443709873
2025-03-04 18:35:00,85478.97,85744.43,85420.79,85744.42,99.38939,71.05454903201623,700.0889507290558,-71.31850668070479,771.4074574097606,84991.23687166075
2025-03-04 18:40:00,85744.43,85909.04,85706.99,85821.79,124.2052,71.91218429392656,684.359657569803,-69.6382398719661,753.997897441769,85070.33716959783
2025-03-04 18:45:00,85821.78,85999.0,85750.71,85941.23,136.96874,73.23080387166762,673.765144039673,-64.18620272167686,737.9513467613499,85153.27934392185
2025-03-04 18:50:00,85941.22,86462.92,85869.26,86370.59,333.76178,77.34770335731352,692.0373041623388,-36.73123407920889,728.7685382415477,85269.21369211977
2025-03-04 18:55:00,86370.6,86927.68,86352.78,86764.24,463.06443,80.333948540638,729.868913327824,0.8803000690209046,728.9886132588031,85411.59715001313
2025-03-04 19:00:00,86764.25,87442.49,86537.71,87420.24,818.55697,84.09651228718387,803.5219528355228,59.62667166137578,743.895281174147,85602.89646905949
2025-03-04 19:05:00,87421.07,87770.38,87121.05,87669.21,431.0709,85.24993498448592,871.931235038588,102.4287630915527,769.5024719470354,85799.68823391096
2025-03-04 19:10:00,87669.21,88094.08,87440.06,88093.99,783.38378,86.9843876270082,949.4772967641911,143.97985985372463,805.4974369104665,86018.19316401468
2025-03-04 19:15:00,88094.0,88405.4,87777.08,88056.82,586.68602,86.03107130960586,996.4473759308021,152.7599512162684,843.6874247145337,86212.34810077518
2025-03-04 19:20:00,88056.82,88487.91,87905.66,88393.57,391.2902,87.38046533778625,1048.7550177174126,164.05407440230306,884.7009433151095,86420.08351974897
2025-03-04 19:25:00,88393.58,88444.28,87750.0,87750.47,311.65354,72.8978779340076,1026.483739712974,113.42623711829162,913.0575025946824,86546.78699405858
2025-03-04 19:30:00,87750.46,87984.43,87614.76,87671.24,349.00719,71.32933712325313,991.0165704535175,62.36725428706791,928.6493161664496,86653.8777565292
2025-03-04 19:35:00,87671.24,88076.0,87661.7,87807.32,172.68561,72.4267212548836,962.7906507151638,27.313067638971233,935.4775830761926,86763.72939876451
2025-03-04 19:40:00,87807.32,88025.63,87806.64,88009.96,135.8952,74.02132748531747,945.8693671513029,8.313427260088247,937.5559398912146,86882.4180274536
2025-03-04 19:45:00,88009.96,88105.5,87796.51,87888.49,131.70724,71.35733967142393,912.1428986365936,-20.33043300369684,932.4733316402904,86978.23440579136
2025-03-04 19:50:00,87888.49,88391.94,87882.01,88304.43,149.4109,74.71327981840005,908.5046352859063,-19.174957083507365,927.6795923694136,87104.53874809694
2025-03-04 19:55:00,88304.43,88385.48,88126.63,88206.19,101.0887,72.55112225971847,887.4640057628712,-32.172469285234,919.6364750481052,87209.45791494485
2025-03-04 20:00:00,88206.19,88301.89,87844.09,87917.51,203.9314,66.46429515157693,837.8370281506795,-65.43955751794056,903.2765856686201,87276.89144685488
2025-03-04 20:05:00,87917.5,88228.37,87874.38,88122.64,120.61756,68.48744309155782,805.7711393872596,-78.00435702508844,883.775496412348,87357.43892810679
2025-03-04 20:10:00,88122.64,88310.45,88108.79,88258.49,124.7681,69.78738419633304,782.3027520154865,-81.17819551748926,863.4809475329757,87443.25331590614
2025-03-04 20:15:00,88258.49,88456.93,88169.33,88418.12,192.18454,71.2862721447757,767.7347248494043,-76.59697814685717,844.3317029962615,87536.09776201032
2025-03-04 20:20:00,88418.11,88840.03,88400.84,88672.85,232.99317,73.54200677026189,767.8922565586108,-61.15155715012065,829.0438137087315,87644.35987991409
2025-03-04 20:25:00,88672.85,88800.85,88354.96,88406.55,153.54794,67.56610987961294,738.0214650879498,-72.81787889662542,810.8393439845752,87716.94941516036
2025-03-04 20:30:00,88406.54,88458.75,87824.75,87978.08,194.79745,59.22697316709023,672.0279792908259,-111.0490917549995,783.0770710458254,87741.8189946689
2025-03-04 20:35:00,87978.17,88205.36,87863.32,87863.33,168.52968,57.1911594426773,603.5113966373465,-143.65253952678324,747.1639361641297,87753.3914713671
2025-03-04 20:40:00,87863.33,88047.2,87806.64,87962.73,171.27222,58.521194576854796,550.8820353374758,-157.02552066132307,707.9075559987989,87773.32847409404
2025-03-04 20:45:00,87962.74,88090.32,87900.0,87995.54,79.05286,58.97429062722433,505.98766924397205,-161.53590940386152,667.5235786478336,87794.49147656128
2025-03-04 20:50:00,87995.53,87995.53,87259.45,87530.78,423.84282,50.550680825740734,427.9729075554351,-191.6405368739188,619.6134444293539,87769.37609784116
2025-03-04 20:55:00,87530.78,87769.51,86692.9,86825.27,494.82176,40.98136211985224,305.69304688712873,-251.13631803378019,556.8293649209089,87679.4612313801
2025-03-04 21:00:00,86825.27,87039.31,86582.27,86859.43,231.00927,41.558230504925206,209.1310700457252,-278.15863590014703,487.28970594587224,87601.3630188677
2025-03-04 21:05:00,86859.43,87220.92,86859.43,86890.0,191.36673,42.10361310526061,133.53247200706392,-283.00578715104666,416.5382591581106,87533.61415992792
2025-03-04 21:10:00,86890.01,87378.77,86863.91,87146.33,188.00009,46.60328782849477,93.2290408143017,-258.64737467504716,351.87641548934886,87496.7299542205
2025-03-04 21:15:00,87146.33,87747.49,87092.62,87528.83,186.2916,52.531841156181876,91.10265978504322,-208.6190045634445,299.7216643484877,87499.7871014376
2025-03-04 21:20:00,87528.84,88096.66,87404.85,88004.7,214.56875,58.67865713225378,126.35962439418654,-138.68963196344095,265.0492563576275,87547.87404415783
2025-03-04 21:25:00,88004.7,88967.52,87968.92,88779.75,426.84489,66.32683300011814,214.3699570720928,-40.543439428427746,254.91339650052055,87665.19556376185
2025-03-04 21:30:00,88779.74,88798.79,88014.04,88061.88,431.45714,55.98985586369927,223.61497604113538,-25.038736367508136,248.6537124086435,87702.97503387977
2025-03-04 21:35:00,88061.88,88200.0,87780.31,87823.72,236.19863,53.0366863428534,209.3113871873502,-31.47386017703468,240.78524736438487,87714.47455446265
2025-03-04 21:40:00,87823.73,88009.26,87677.34,87950.73,175.03364,54.41748726297402,205.85140860176762,-27.947071010093822,233.79847961186144,87736.97507308525
2025-03-04 21:45:00,87951.6,88018.39,87688.99,87814.44,74.07614,52.629309195739516,189.92257741816866,-35.100721754954236,225.0232991731229,87744.35268517237
2025-03-04 21:50:00,87814.45,87874.02,87490.18,87605.22,145.05997,49.91756001373542,158.58844954022788,-53.14787970631602,211.7363292465439,87731.1019532512
2025-03-04 21:55:00,87605.23,87676.17,87314.37,87517.49,169.46613,48.78250844915424,125.23323881486431,-69.2024723453437,194.435711160208,87710.75795770346
2025-03-04 22:00:00,87517.49,87802.54,87416.0,87589.05,132.52172,49.78550225729976,103.38156957061437,-72.84331327167493,176.2248828422893,87699.16672363646
2025-03-04 22:05:00,87589.06,87752.0,87481.53,87503.86,60.93136,48.56618448906771,78.28739486848644,-78.34999037904231,156.63738524752875,87680.56608329013
2025-03-04 22:10:00,87503.85,87624.41,87500.09,87594.41,49.35891,49.968802550190404,64.95791446232761,-73.34357662816092,138.30149109048853,87672.36074202441
2025-03-04 22:15:00,87594.4,87700.0,87511.48,87526.35,35.25015,48.88961852938091,48.34504047501832,-71.96516049237617,120.3102009673945,87658.4549570697
2025-03-04 22:20:00,87526.35,87677.12,87504.8,87677.12,42.30472,51.39396511214981,46.80555184707919,-58.803719296252254,105.60927114333144,87660.23258020592
2025-03-04 22:25:00,87677.11,87871.56,87675.3,87729.37,65.88051,52.2668588293722,49.23409435398935,-45.10014143147369,94.33423578546304,87666.81709637679
2025-03-04 22:30:00,87729.38,87969.77,87729.37,87872.24,62.39892,54.66431558947755,61.9727633339935,-25.889177961175633,87.86194129516913,87686.38118243615
2025-03-04 22:35:00,87872.24,87872.26,87729.38,87767.65,29.15678,52.582206978881956,62.90359785298642,-19.96667475374616,82.87027260673258,87694.12106982317
2025-03-04 22:40:00,87767.66,87874.25,87750.13,87873.07,44.99636,54.46483247567645,71.3256066886388,-9.235732734475036,80.56133942311384,87711.16382507811
2025-03-04 22:45:00,87873.07,87873.08,87780.22,87805.75,17.98935,53.01724267196224,71.74096282267419,-7.056301280351718,78.79726410302591,87720.17203221354
2025-03-04 22:50:00,87805.75,87805.75,87528.1,87631.81,64.74633,49.36633953287768,57.37326790978841,-17.139196954590005,74.51246486437842,87711.75660057415
2025-03-04 22:55:00,87631.8,87684.35,87433.07,87486.0,61.36188,46.47703000808359,33.83113351465727,-32.54506507977692,66.37619859443419,87690.25597194805
2025-03-04 23:00:00,87485.99,87655.79,87417.59,87503.17,93.49283,46.87135973047411,16.370587951372727,-40.004488514449164,56.37507646582189,87672.43826033396
2025-03-04 23:05:00,87503.18,87680.0,87471.69,87679.99,44.70981,50.884494130156504,16.609413074693293,-31.812530712902884,48.42194378759618,87673.1574736355
2025-03-04 23:10:00,87680.0,87747.3,87620.0,87649.41,41.11433,50.17856032677113,14.167815515189432,-27.403302617925405,41.57111813311484,87670.89580947973
2025-03-04 23:15:00,87649.42,87671.99,87368.17,87389.89,61.45679,44.53217561639182,-8.609023775192327,-40.144113526645725,31.535089751453402,87644.13335143404
2025-03-04 23:20:00,87389.89,87390.0,87088.96,87248.34,91.68472,41.77125740512423,-37.647755142024835,-55.346275914782595,17.698520772757757,87606.43874653555
2025-03-04 23:25:00,87248.33,87396.03,87248.33,87391.86,59.12639,45.46321254599568,-48.520974815270165,-52.97559647042234,4.454621655152172,87586.00267543693
2025-03-04 23:30:00,87391.87,87479.99,87372.32,87469.72,48.08801,47.41125521645352,-50.2758794046531,-43.78440084784422,-6.4914785568088815,87574.92813491913
2025-03-04 23:35:00,87469.71,87476.18,87293.95,87371.98,34.01381,45.22725938912489,-58.87478323504911,-41.90664374259218,-16.968139492456928,87555.59974111732
2025-03-04 23:40:00,87371.98,87460.4,87302.91,87407.99,38.61991,46.210374433421954,-62.06828585732728,-36.080117091896284,-25.988168765431,87541.54167053472
2025-03-04 23:45:00,87408.0,87408.0,87304.1,87368.59,35.64347,45.25329526569388,-67.00600687641418,-32.81427048878654,-34.191736387627635,87525.07008286474
2025-03-04 23:50:00,87368.6,87394.0,87312.63,87322.13,41.92853,44.09357992240377,-73.81720132866758,-31.70037195283195,-42.11682937583563,87505.74245592524
2025-03-04 23:55:00,87322.13,87322.13,87185.37,87281.98,36.43648,43.0664363387975,-81.51523457383155,-31.518724158396736,-49.99651041543481,87484.43174583712
2025-03-05 00:00:00,87281.98,87281.98,87035.03,87088.79,118.10042,38.427849850475326,-102.0286767508369,-41.625733068321665,-60.40294368251523,87446.75157956692
2025-03-05 00:05:00,87088.78,87200.0,87012.12,87079.93,87.85173,38.224510040910715,-117.64452259604877,-45.79326313082683,-71.85125946522194,87411.81619103673
2025-03-05 00:10:00,87079.93,87277.0,87079.92,87141.99,67.56897,40.595650624180564,-123.58782606343448,-41.389253278570024,-82.19857278486445,87386.11845855706
2025-03-05 00:15:00,87142.0,87180.0,86841.69,86887.49,194.23267,34.71159958388091,-147.13784643173858,-51.951418917499296,-95.18642751423928,87338.63003393257
2025-03-05 00:20:00,86887.49,86999.0,86756.14,86889.99,195.66918,34.81155456808556,-163.71250231651356,-54.82085984181941,-108.89164247469415,87295.90241165328
2025-03-05 00:25:00,86890.0,87068.28,86890.0,87061.99,75.29622,41.452774561705304,-161.11187655881804,-41.77618726729909,-119.33568929151895,87273.62503911488
2025-03-05 00:30:00,87061.98,87168.0,86686.92,86783.98,94.59738,35.20899544551865,-179.4157523719041,-48.06405046430811,-131.35170190759598,87226.9921782468
2025-03-05 00:35:00,86783.98,86894.7,86602.98,86631.85,109.40873,32.33852387834791,-203.84749835229013,-57.99663715575531,-145.85086119653482,87170.31197079472
2025-03-05 00:40:00,86631.85,86722.99,86334.53,86594.09,260.29497,31.64882579250573,-223.6783249938744,-62.26197103787166,-161.41635395600275,87115.43368786188
2025-03-05 00:45:00,86594.08,86837.63,86429.93,86452.83,148.26756,29.144624728625924,-247.93486068179482,-69.21480538063366,-178.72005530116115,87052.32857473218
2025-03-05 00:50:00,86452.83,86735.8,86452.83,86696.92,122.16525,38.238425251448334,-244.64223353493435,-52.737742587018545,-191.9044909479158,87018.4801390434
2025-03-05 00:55:00,86696.92,86837.96,86696.92,86800.36,49.5118,41.65580677976525,-231.0229702884244,-31.294783472406863,-199.72818681601754,86997.70679246784
2025-03-05 01:00:00,86800.36,86835.51,86604.89,86604.9,97.17132,37.440136847412084,-233.31211765609623,-26.86714467206295,-206.44497298403329,86960.29662175661
2025-03-05 01:05:00,86604.91,86858.56,86603.78,86758.01,69.13732,42.36096393536587,-220.2328784979618,-11.0303244111428,-209.202554086819,86941.03122920835
2025-03-05 01:10:00,86758.02,86940.59,86758.02,86842.21,105.88452,44.926500487511376,-200.7590258413111,6.754822596406342,-207.51384843771743,86931.61968356946
2025-03-05 01:15:00,86842.21,87067.22,86805.67,86852.11,85.37091,45.23515395122861,-182.4241381377651,20.07176823996187,-202.49590637772698,86924.04733275331
2025-03-05 01:20:00,86852.11,87074.51,86852.11,87005.59,60.95856,49.92097427731129,-153.7368712687312,39.00722808719664,-192.74409935592783,86931.81330106253
2025-03-05 01:25:00,87005.59,87435.0,87005.59,87276.66,109.29029,56.93021274747029,-107.88528758195753,67.88704941917626,-175.7723370011338,86964.65584381847
2025-03-05 01:30:00,87276.66,87396.42,87065.84,87385.05,136.69956,59.37850528246818,-62.08572443612502,90.949290052007,-153.03501448813202,87004.69338250243
2025-03-05 01:35:00,87385.05,87610.0,87384.67,87419.47,98.9256,60.15312960996147,-22.74959120863059,104.22833862360115,-126.97792983223174,87044.19591750219
2025-03-05 01:40:00,87419.46,87513.13,87333.19,87499.73,75.74187,61.974039272481065,14.731078313852777,113.36720651686761,-98.63612820301483,87087.58011583531
2025-03-05 01:45:00,87499.73,87543.61,87375.79,87543.61,68.56987,62.97035252626066,47.42879855724459,116.85194140820754,-69.42314285096295,87131.01153337481
2025-03-05 01:50:00,87543.61,87794.52,87534.66,87736.81,103.58595,67.06233451499769,87.91813722591905,125.8730240615056,-37.95488683558655,87188.70662543437
2025-03-05 01:55:00,87736.81,87738.56,87538.36,87643.11,110.66862,63.402928433478884,111.16399359337811,119.29510434317173,-8.131110749793617,87231.98313729776
2025-03-05 02:00:00,87643.11,87689.35,87410.77,87490.89,91.59935,57.87758648450518,115.96682700271776,99.27835020200911,16.688476800708663,87256.6409337456
2025-03-05 02:05:00,87490.88,87547.17,87283.01,87391.56,53.04124,54.53763944200368,110.48441070516128,75.0367471235621,35.44766358159919,87269.49036862697
2025-03-05 02:10:00,87391.55,87411.48,87149.17,87282.66,79.64552,51.05881864200652,96.24280921045283,48.63611650308292,47.606692707369916,87270.74461923393
2025-03-05 02:15:00,87282.66,87333.59,87059.34,87179.92,98.37428,47.95117413648862,75.79229169509199,22.54847919017766,53.24381250491433,87262.09465549736
2025-03-05 02:20:00,87180.0,87640.72,87170.6,87463.22,150.82107,55.918438640687086,81.50550684180052,22.609355469508955,58.89615137229157,87281.2494502119
2025-03-05 02:25:00,87463.21,87490.0,87229.47,87311.99,82.65317,51.39570331721226,72.98890324631066,11.274201499215266,61.71470174709539,87284.17712162029
2025-03-05 02:30:00,87312.0,87493.68,87124.68,87166.0,95.89801,47.409314531885705,53.83864227266167,-6.300847579546982,60.139489852208655,87272.92215765646
2025-03-05 02:35:00,87166.0,87288.79,87029.56,87247.56,104.65392,49.75404401508629,44.72754159789474,-12.329558603451133,57.057100201345875,87270.50671407013
2025-03-05 02:40:00,87247.56,87584.91,87230.0,87488.0,83.78292,55.984297743815134,56.259898145042825,-0.6377616450424455,56.89765979008527,87291.22036034917
2025-03-05 02:45:00,87488.01,87691.15,87418.8,87553.69,64.07988,57.533569502117565,69.89430970596732,10.397319932705635,59.49698977326168,87316.21746888735
2025-03-05 02:50:00,87553.68,87888.88,87552.0,87743.99,109.15082,61.73542464983258,94.96065141660802,28.37092931467707,66.58972210193095,87356.9577099457
2025-03-05 02:55:00,87744.0,87866.0,87377.0,87466.55,104.5317,53.43440788741485,91.38538464954763,19.836530038093343,71.54885461145429,87367.39507090325
2025-03-05 03:00:00,87466.55,87677.19,87307.69,87584.91,92.97714,56.14366222983803,96.9846441950067,20.348631666841925,76.63601252816477,87388.11077843627
2025-03-05 03:05:00,87584.91,87670.0,87440.0,87558.0,60.05896,55.35510046338315,98.11962367710657,17.186888919153446,80.93273475795313,87404.29070429948
2025-03-05 03:10:00,87557.99,87802.75,87557.99,87725.99,64.61898,59.20700071212307,111.29159194738895,24.28708575154866,87.00450619584029,87434.92873246143
2025-03-05 03:15:00,87726.0,87886.0,87700.0,87700.0,156.84118,58.36795581942154,118.26995350448124,25.01235784691275,93.25759565756849,87460.17361508415
2025-03-05 03:20:00,87700.01,87888.0,87608.77,87716.03,94.76089,58.756180322293346,123.6682714936178,24.328540668839437,99.33973082477836,87484.54088983804
2025-03-05 03:25:00,87716.02,87811.33,87684.01,87686.01,44.5189,57.67155750618802,124.09364004357485,19.803127375037192,104.29051266853766,87503.72842413919
2025-03-05 03:30:00,87686.0,87853.69,87608.0,87650.01,81.793,56.32869554697458,120.1409385936131,12.680340740060345,107.46059785355276,87517.6600027926
2025-03-05 03:35:00,87650.01,87724.55,87592.0,87628.68,43.41205,55.50404984185131,113.97342676138214,5.210263126263499,108.76316363511864,87528.23333585997
2025-03-05 03:40:00,87628.68,87628.68,87414.85,87414.86,79.10551,47.92910944207256,90.78562202944886,-14.382033284535837,105.1676553139847,87517.43587530188
2025-03-05 03:45:00,87414.86,87610.48,87369.28,87489.46,69.07233,50.46895452743487,77.53494171776401,-22.10617087697655,99.64111259474056,87514.77150622552
2025-03-05 03:50:00,87489.45,87596.8,87402.0,87402.0,46.94876,47.54118075755926,59.29289940270246,-32.27857055363049,91.57146995633295,87504.03136277547
2025-03-05 03:55:00,87402.01,87402.01,86777.0,86843.4,172.46836,33.98189211748078,-0.23568531025375705,-73.44572421326937,73.21003890301562,87441.11409013018
2025-03-05 04:00:00,86843.4,87107.32,86722.81,86989.99,211.28159,38.90627323107893,-35.17841481117648,-86.71076297135367,51.53234816017719,87398.14989107016
2025-03-05 04:05:00,86990.0,87144.43,86824.35,87125.88,306.94041,43.14036701450107,-51.314075647402206,-82.27713904606352,30.963063398661312,87372.21942525395
2025-03-05 04:10:00,87125.89,87180.0,87002.0,87056.88,78.3305,41.56515318563887,-68.87547287635971,-79.87082902001681,10.995356143657109,87342.18709903929
2025-03-05 04:15:00,87056.88,87231.04,87032.2,87136.57,102.9823,44.10366077239347,-75.4924596184137,-69.19025260965665,-6.302207008757055,87322.60451817841
2025-03-05 04:20:00,87136.57,87398.0,87123.39,87208.58,372.40944,46.3708167804748,-74.0720080958854,-54.215840869702674,-19.856167226182723,87311.74504025666
2025-03-05 04:25:00,87208.58,87323.01,86976.18,87010.96,240.16497,41.40721605028258,-87.87955168256303,-54.41870756510425,-33.460844117458784,87283.0988459465
2025-03-05 04:30:00,87010.97,87064.0,86816.86,86942.03,230.16117,39.80666349693388,-103.19464079823229,-55.787037344618795,-47.40760345361349,87250.6160987135
2025-03-05 04:35:00,86942.03,87065.67,86926.01,87043.69,64.02075,43.28837292825473,-105.90800530997512,-46.800321485089306,-59.10768382488582,87230.90885121697
2025-03-05 04:40:00,87043.68,87053.23,86923.53,87000.0,33.57043,42.15972497351364,-110.31217402644688,-40.96359216124884,-69.34858186519804,87208.91753205346
2025-03-05 04:45:00,87000.0,87017.59,86905.66,86992.45,69.10551,41.95614623576216,-113.10789397210465,-35.00744968552529,-78.10044428657936,87188.3015766198
2025-03-05 04:50:00,86992.46,87076.06,86924.93,86924.94,107.98029,40.09192522013131,-119.39470710362366,-33.03541025363543,-86.35929684998823,87163.21952170362
2025-03-05 04:55:00,86924.94,87026.61,86879.81,86915.94,80.9101,39.83779507343406,-123.67759822260996,-29.854641098097375,-93.82295712451258,87139.66909106518
2025-03-05 05:00:00,86915.93,86980.81,86859.32,86867.46,74.80538,38.424878361513834,-129.49105880616116,-28.534481345318866,-100.9565774608423,87113.74441572564
2025-03-05 05:05:00,86867.45,87132.08,86848.46,87120.01,119.08918,48.64337858879133,-112.42364406328124,-9.173653281951147,-103.2499907813301,87114.34113803749
2025-03-05 05:10:00,87120.01,87197.78,87037.8,87113.59,134.25347,48.42338533292166,-98.28269354891381,3.9738377859330427,-102.25653133484685,87114.26960108154
2025-03-05 05:15:00,87113.59,87113.59,86928.09,86976.87,51.51407,43.872843383703,-96.99000931630144,4.2132176148363385,-101.20322693113778,87101.18392478806
2025-03-05 05:20:00,86976.88,87040.0,86888.8,86931.42,28.46873,42.4448713027418,-98.49756429853733,2.1645301060803632,-100.66209440461769,87085.01593195109
2025-03-05 05:25:00,86931.42,87000.0,86885.59,86960.65,23.99879,43.71370929814764,-96.22447986241605,3.550091633761312,-99.77457149617736,87073.17155747955
2025-03-05 05:30:00,86960.64,87058.02,86933.6,87008.26,44.99407,45.809274418648684,-89.54904926590098,8.180417784221106,-97.72946705012208,87066.98950438626
2025-03-05 05:35:00,87008.25,87155.33,86964.58,87007.55,52.16351,45.78190048567489,-83.35514723994129,11.499455848144649,-94.85460308808594,87061.32859920662
2025-03-05 05:40:00,87007.55,87036.95,86962.0,86962.0,28.90884,43.966708936812886,-81.1860770231433,10.934820851954115,-92.12089787509741,87051.86873261552
2025-03-05 05:45:00,86962.0,87120.0,86962.0,87120.0,36.15384,51.19515537613347,-65.95747697267507,20.930736721937876,-86.88821369461294,87058.35742474737
2025-03-05 05:50:00,87120.0,87207.55,87097.52,87200.37,56.16818,54.41643682211695,-46.86330340638233,32.0199282305845,-78.88323163696683,87071.8824319143
2025-03-05 05:55:00,87200.37,87245.0,87132.94,87145.98,34.44866,51.918959843569475,-35.70822949084686,34.54000171689597,-70.24823120774283,87078.93934316056
2025-03-05 06:00:00,87145.99,87202.5,87021.67,87119.86,37.09263,50.715177037728715,-28.645214548581862,33.28241332732878,-61.927627875910645,87082.83654857383
2025-03-05 06:05:00,87119.86,87216.52,87043.48,87043.48,35.80325,47.2641736417153,-28.878063644529902,26.439651385104597,-55.3177150296345,87079.0883058525
2025-03-05 06:10:00,87043.48,87078.18,87000.0,87035.52,22.60035,46.90595063070443,-29.366386285008048,20.761062995701167,-50.127449280709214,87074.93894339036
2025-03-05 06:15:00,87035.52,87153.02,87000.0,87112.0,24.85195,50.76693282247864,-23.31334691461234,21.451281892877503,-44.76462880748984,87078.46856782936
2025-03-05 06:20:00,87112.01,87133.62,87034.53,87133.62,28.7653,51.833262926444256,-16.58058561969665,22.547234550234556,-39.127820169931205,87083.72108517894
2025-03-05 06:25:00,87133.63,87216.33,87096.4,87117.79,50.60834,50.962903082985186,-12.379469669322134,21.398680400487258,-33.77815006980939,87086.96574373332
2025-03-05 06:30:00,87117.79,87234.91,87115.5,87224.26,40.53536,56.28029359250976,-0.4535871478874469,26.659650337537556,-27.113237485425003,87100.04138718729
2025-03-05 06:35:00,87224.25,87291.74,87170.01,87291.73,35.41089,59.29270438792414,14.277444310777355,33.11254543696189,-18.835101126184533,87118.29744555042
2025-03-05 06:40:00,87291.73,87466.75,87291.73,87433.97,85.00639,64.7993086710041,37.0029254329711,44.670421247324505,-7.667495814353408,87148.36149835514
2025-03-05 06:45:00,87433.97,87519.38,87406.0,87450.01,67.34379,65.36823179607576,55.66564795967133,50.666515019219794,4.99913294045154,87177.08992708322
2025-03-05 06:50:00,87450.0,87485.12,87358.49,87482.3,50.6284,66.5406127170069,72.22891321040515,53.78382421596289,18.445088994442266,87206.1575530753
2025-03-05 06:55:00,87482.31,87588.6,87476.01,87490.12,70.59931,66.83344425013432,85.00652657538012,53.24915006475028,31.75737651062984,87233.20159563956
